Date,AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
1998-07-31,92.823042307,94.266553785,87.672138292,93.067094201,76.520610333,79.30164471,83.777173726,87.588697172,85.393993388,86.285046437,94.346564187,94.761361544,87.291545192,93.047997178,90.851732182,90.393728631,91.261793267,92.59979452,84.167059815,87.291643323,75.980349878,87.246606781,79.675362763,92.894980476,89.073087318,91.847115514,92.01270259,91.774847449,77.07228072,82.691698941,96.989847866,83.039315039,91.187094294,95.732057097,92.079463519,91.689039201,93.787702666,91.183298123,80.705392759,89.201672359,90.122905275,93.221896774,86.959401453,95.313463622,86.262435682,86.114726275,88.980427699,95.133154878,89.83082112,91.993666841
1998-08-31,93.088345313,94.175841675,88.110179765,93.455048328,76.90703165,79.673047586,84.171889179,87.687758538,85.629465579,86.589459481,94.035964025,94.744886256,87.485210871,93.136175057,90.974435735,90.734190383,91.30073678,92.893725196,84.521218374,87.149483428,76.483647703,87.39341286,80.290732721,93.008087283,89.447294016,92.103285835,92.219889856,92.09637262,77.545174385,82.92695988,97.11972132,83.378232313,91.337017567,95.954361117,92.090217512,91.980810896,94.008163953,91.281679062,81.007068176,89.449797164,90.03701016,93.225281864,87.370431663,95.310900238,86.509639538,86.155757016,89.28669279,95.344178634,90.133992286,92.305565636
1998-09-30,93.245943549,93.947735103,88.28382795,93.693264406,77.238275975,80.007029522,84.338354115,87.671755556,85.795235306,86.982189575,93.328425442,94.550894253,87.376779444,93.195200355,91.17835394,91.207646923,91.314169054,92.962874498,84.778086185,87.18160598,76.666018671,87.664114271,80.53432991,93.058602576,89.733642871,92.053542028,92.778972418,92.252565803,77.805565045,82.878814421,97.193502846,83.279880532,91.592630208,95.889624937,92.345791726,92.12654372,94.138489081,91.17402361,81.229534195,89.666772909,89.963982804,93.192509742,87.524270208,95.374319625,86.76122205,86.124487823,89.594764087,95.517076259,90.048332914,92.153695722
1998-10-31,93.485397468,93.748592164,88.434610657,93.959239667,77.675112699,80.358664446,84.38057921,87.595571135,86.016959228,87.47994812,92.435922853,94.198768338,87.493608974,93.535906564,91.67870393,91.998462173,91.542955131,92.989620408,84.838351782,87.540991902,76.814747873,88.003789239,80.815920353,93.095961555,89.842516868,91.728491339,93.889442895,92.268389387,78.073878713,82.796794406,97.299765208,83.137651078,91.848800171,95.561664878,92.621274752,92.498855435,94.057330039,91.127325605,81.311146482,89.867324731,90.160338022,93.276881645,87.646722879,95.629168826,86.87965597,86.241369078,89.682947291,95.541096367,90.068191075,91.636587663
1998-11-30,93.752643209,93.599052175,88.698188947,94.179558597,77.93853354,80.775769505,84.478102539,87.514005953,86.326450201,87.880208914,91.871110599,94.15574126,87.776244752,93.879862712,92.437884428,92.803910309,91.793745283,93.282206845,84.652289667,87.729253485,77.094574639,88.223518123,81.238885993,93.232146162,89.870808676,91.38972212,95.115279018,92.310367135,78.465788749,82.808850297,97.397700574,83.478845891,91.832531246,95.114381185,92.635079341,93.008017676,93.929377227,91.145357048,81.373377986,90.131908847,90.724519224,93.670546809,88.008019456,95.768338409,86.855064562,86.583210085,89.757316223,95.565694314,90.238921139,91.25992942
1998-12-31,93.888891695,93.437771109,89.091685237,94.229699165,78.102540044,81.369997406,84.689200794,87.52847114,86.543584172,88.169769645,91.968599953,94.548537979,87.876109085,93.85372728,92.935435835,93.259796405,92.00991288,93.530647566,84.494325037,87.881618904,77.347088289,88.221037636,81.572471839,93.60324506,90.047248807,91.299967958,95.758768154,92.308669848,78.766469385,83.15463985,97.38386203,83.942374625,91.835145536,94.854016295,92.536494525,93.150470994,93.942418642,91.179825461,81.481953005,90.482295529,91.264172344,94.183579352,88.295943222,95.600430362,86.792951598,86.946123655,89.824666688,95.617592961,90.037780589,91.137013416
1999-01-31,93.996294952,93.38345178,89.510972715,94.166884913,78.517025062,82.010900829,85.014497905,87.748898721,86.79005498,88.547904041,92.549882991,95.185009109,88.023927459,93.686291492,92.76459977,93.355323409,92.340992785,93.545097962,84.647760788,88.287645161,77.716643439,88.265474944,81.826656018,94.054188602,90.427243007,91.432048024,95.618168162,92.297159888,79.012605892,83.572163048,97.356718685,84.221672056,92.061567319,94.929768595,92.644310049,93.030495875,94.150527102,91.268599927,81.590140776,90.89398636,91.668851981,94.514188637,88.350928555,95.467421639,86.83345404,87.302683779,90.072042638,95.667278863,89.879436118,91.092459849
1999-02-28,94.295166149,93.623900116,89.967931377,94.151460764,79.240130377,82.544428143,85.301017188,88.210793773,87.252002894,89.08261256,93.216530265,95.85679757,88.292298625,93.892882563,92.517213022,93.32210334,92.822052456,93.696753002,85.168545318,88.604168024,78.355400002,88.727437161,82.237086312,94.411713868,90.85810509,91.706185887,95.266234034,92.451287692,79.401792805,83.764007101,97.523729338,84.492873949,92.439172437,95.312234312,93.121138524,93.147239028,94.626614252,91.436008881,81.728075143,91.328110019,92.173902232,94.964499118,88.815131123,95.712080861,87.02756417,87.688921364,90.817134746,95.81351146,90.292842381,91.210015955
1999-03-31,94.818711982,94.254621055,90.564311086,94.308057171,80.224085211,83.172332471,85.810737847,88.78535461,87.793717214,89.747360666,93.742803516,96.326480239,88.894414684,94.353237599,92.820889435,93.567473917,93.358482718,94.019535026,85.938186415,88.984067291,79.271360888,89.531685487,83.078009616,94.781051512,91.244740713,92.17346191,95.289541804,92.803468726,80.019064272,84.107513329,97.706732757,84.954322012,92.961880544,95.927290927,93.796763222,93.700703815,95.255458579,91.901047101,82.16270419,91.84509203,92.889327981,95.462608465,89.77091479,96.232280964,87.474764567,88.176953293,91.758952384,96.163281597,91.154370278,91.761099436
1999-04-30,95.310083159,95.154568225,91.075948825,94.771726866,81.399402248,84.073736437,86.848679813,89.486157375,88.285750461,90.46375797,94.097174131,96.640543835,89.821222087,94.866697481,93.573296515,94.226773544,93.854926855,94.49877296,86.912218684,89.699893445,80.391989977,90.492873595,84.269423597,95.327415655,91.666180528,92.878993356,95.732718695,93.223269364,80.874856237,85.028474299,97.850789093,85.705058276,93.599663184,96.579432848,94.459899449,94.386630061,95.855366493,92.594659774,83.106685607,92.600733057,93.802115506,95.773521474,90.571895896,96.829749608,88.254526099,88.899560947,92.614028599,96.666074122,92.150414044,92.679085705
1999-05-31,95.741459913,95.912282867,91.50430207,95.43828243,82.591329377,85.32268965,88.116749592,90.492274626,88.886994971,91.22217018,94.078723924,97.021628489,90.725129083,95.514251307,94.353418451,95.017099334,94.416443145,95.1388046,87.967713033,90.447189553,81.652602874,91.545945165,85.566540477,96.043187171,92.370828744,93.7641286,96.228929364,93.630949566,82.011051705,86.248790377,98.213668117,86.731098872,94.136056548,97.110654509,95.044651233,94.971321746,96.419714858,93.386745727,84.263025723,93.45638504,94.689692008,95.998219701,91.307191563,97.352296239,89.320678802,89.710085924,93.411621006,97.113371223,93.060867535,93.678554531
1999-06-30,96.178665883,96.378114871,92.042068903,95.986019675,83.519446439,86.57238138,89.426056559,91.656432593,89.623350264,91.928282971,93.610589501,97.432068499,91.522302261,96.122629916,95.073802889,95.545988098,95.026320924,95.771274932,88.910794538,91.106209889,83.052359882,92.522966188,86.859316536,96.666611354,93.316817351,94.676807482,96.538789873,94.081975093,83.300226191,87.624069049,98.641439176,88.077986721,94.702080255,97.580716173,95.685733698,95.633133695,96.814167229,94.329703344,85.288154361,94.224891698,95.328924928,96.315709204,92.107796727,97.725983974,90.529796914,90.358757987,94.130447917,97.344446448,94.002596259,94.47416921
1999-07-31,96.465501973,96.734153729,92.649512942,96.214317569,84.152918622,87.435186724,90.465201646,92.563450539,90.14032135,92.762823561,93.111685925,97.715606886,92.112910615,96.645487458,95.71765412,95.800713864,95.440483954,96.151274418,89.698390617,91.801120077,84.386787552,93.280812469,88.015791181,97.072171476,93.984194034,95.435498618,96.727881406,94.643179479,84.241638689,88.816816824,98.877351847,89.412627737,95.187447117,98.072221638,96.241399524,96.364696691,97.062483494,95.036969215,86.045300657,94.843561914,95.72064143,96.852375329,92.627765352,97.929548622,91.622433425,90.850167649,94.472844965,97.400606992,94.670740048,94.931344214
1999-08-31,96.698323183,96.992908652,93.145741631,96.308612431,84.681693182,88.072769954,90.940197686,93.063241367,90.461488528,93.4260497,92.993524726,97.788473601,92.541602778,96.920665664,96.067425724,96.07978608,95.65400798,96.255796206,90.343443605,92.437101025,85.356881174,93.733306556,88.880982374,97.324594151,94.186681127,95.762515151,96.782734261,95.149026795,84.780325807,89.34408898,98.964420919,90.469942756,95.440132869,98.456756955,96.631850433,96.805049233,97.350304007,95.163045238,86.540168685,95.124892356,95.842044904,97.389831239,92.956696952,97.953185269,92.403759437,91.419319146,94.684282258,97.416424418,94.90744977,95.192620074
1999-09-30,96.908878079,96.993371359,93.486673355,96.485091332,85.123104954,88.572733345,91.10228932,93.294895691,90.799633288,93.638695361,93.320982718,97.556384546,92.869581401,96.958165741,96.152282256,96.364190521,95.926054659,96.346997735,90.867314527,92.895897028,85.920469034,93.905736209,89.32157248,97.369595495,94.207712308,95.697727964,96.675682682,95.382880587,85.258453906,89.586663487,99.009468746,90.905650553,95.746250277,98.569327327,96.796558642,96.791082592,97.396291265,94.968304706,87.008879249,95.117830633,95.74196456,97.566003689,93.144225176,97.950203064,92.924569149,91.894714459,94.991734162,97.423064988,95.038906572,95.365296115
1999-10-31,97.135684918,96.731815191,93.724873113,96.66978032,85.575959323,88.94771657,91.227048478,93.26645928,91.199946094,94.020681787,93.923526372,97.205748126,92.956303511,97.088567644,96.179432151,96.517320296,96.183234643,96.390180803,91.222567572,93.069004676,86.412302282,94.038151327,89.466819215,97.253171683,94.285277921,95.465728122,96.655250957,95.412240686,85.852531346,89.824244772,99.001223198,90.842883917,95.935411937,98.389881833,96.684439109,96.502377638,97.164519693,95.013323642,87.773379735,95.242472672,95.672017377,97.607543686,93.197271808,97.965646363,93.318359081,92.070183073,95.115890339,97.492061574,95.098994089,95.493383753
1999-11-30,97.433517163,96.425360341,93.947759338,96.618014225,86.121271859,89.361861787,91.684566156,93.136827144,91.732352386,94.467428939,94.632568246,97.084963005,92.969198947,97.267912549,96.235727476,96.546699617,96.40360916,96.315749568,91.430997374,93.016680203,86.875362207,94.1976329,89.657613914,97.318231943,94.569661103,95.243003926,96.875706315,95.523165372,86.544362613,90.042453818,98.914828694,91.074711993,96.041840771,98.088517796,96.602052054,96.229427698,97.115324034,95.244517531,88.698971393,95.70046634,95.751563974,97.747500299,93.421947256,97.874523234,93.677437007,92.143160672,95.212457626,97.766594528,95.228473895,95.635100539
1999-12-31,97.617724254,96.279090065,94.455965683,96.562639554,87.575507151,90.030894936,92.383810861,93.226510043,92.322106858,94.760971517,95.455503274,97.307305129,93.278231992,97.31480347,96.264566523,96.539384413,96.68473811,96.407008702,91.684711183,93.198856346,87.47989911,94.503539493,90.197501828,97.738048436,94.939827135,95.310560768,97.273485775,95.781193938,87.249050138,90.528722862,98.921634826,91.689929988,96.246956606,97.862666712,96.587940424,96.167793485,97.488666933,95.467669672,89.429288552,96.186416164,95.955752176,97.942715237,94.031258933,97.824724125,94.045642718,92.318194279,95.751069152,98.177828563,95.647605573,95.757313473
2000-01-31,97.706095788,96.277502608,95.151200648,96.800918181,88.509968316,90.781181774,92.731402763,93.45128149,92.772490242,94.989737324,96.155087042,97.814585093,93.575453913,97.320505249,96.36145282,96.679910819,97.05729701,96.890231214,92.066878541,93.509942437,88.274289227,94.948192709,90.82735681,98.169319574,95.183229742,95.70254266,97.724456685,95.972276062,87.906489569,91.143710929,99.109531054,92.075966964,96.441104432,97.816926381,96.721230811,96.42666113,97.903798844,95.593323095,89.780217354,96.368009591,96.31186818,98.150661565,94.551507795,98.022257776,94.448368857,92.511905529,96.297020011,98.638813514,95.96611636,95.890201238
2000-02-29,97.884154235,96.41283769,95.915243779,97.330856623,88.853481736,91.772858226,92.918177494,93.747079809,93.288635994,95.429993904,96.543875498,98.505679366,93.998605641,97.634179433,96.821689012,97.163047248,97.543716996,97.5499175,92.589220365,93.855030352,89.16174555,95.623840337,91.589565466,98.42847844,95.59399966,96.293608012,98.185599214,96.208623922,88.652815253,91.662760754,99.308303088,92.191216356,96.737291671,98.022519543,97.506681948,97.0914458,98.32479676,95.823374919,90.090153873,96.618415911,96.834567814,98.436546184,95.019252456,98.47423271,94.936178437,92.976529121,96.682009515,99.142580619,96.345434709,96.196102314
2000-03-31,98.201233568,96.795127548,96.664138241,98.119934819,90.312861029,93.078295616,93.61732693,94.427410036,93.99784129,96.45821797,96.743414146,99.200882638,94.999271052,98.326286523,97.64636854,97.8744371,98.068480394,98.237553126,93.353482786,94.543162675,90.283029554,96.616953073,92.80515692,98.804536947,96.441546645,97.024768198,98.650406317,96.740529815,89.70675598,92.433365914,99.569575075,92.683176585,97.347643984,98.448418577,98.580983152,97.967851737,98.957005962,96.524646632,90.992445356,97.268107297,97.500953732,98.83877648,95.845904294,99.112750946,95.626313798,94.035878299,97.332506252,99.729146207,97.164805311,96.700362406
2000-04-30,98.783244633,97.368545101,97.315802009,98.852939072,91.961279265,94.307755627,94.899058435,95.461642909,94.680133275,97.608249376,96.837010043,99.811370231,96.132549205,99.134275446,98.569718432,98.634050258,98.744190624,98.811521555,94.484746359,95.462529698,91.664236353,97.680393598,94.250613029,99.333513545,97.484854314,97.86773076,99.14590334,97.423945672,91.06396549,93.506539715,99.959655171,93.785192948,98.217409875,98.969274028,99.327971917,98.75717997,99.595700777,97.534456078,92.494008398,98.160797774,98.330018785,99.336481613,96.753340209,99.72993724,96.504028515,95.295249282,98.227637215,100.41729884,98.120616298,97.318533289
2000-05-31,99.551984999,97.996638434,98.031141182,99.296234765,93.471633984,95.525904758,96.412950795,96.562137886,95.47375129,98.394213738,96.962832754,100.29849836,97.23289732,99.940480955,99.399342539,99.373059023,99.524363828,99.228345138,95.832850287,96.512301633,93.392846439,98.673414607,95.679360379,99.836437855,98.359461112,98.729851334,99.669920108,98.019457279,92.573376908,94.735105099,100.37417728,95.281474791,99.042364529,99.521625277,100.02846521,99.404129155,100.25428312,98.484861887,94.152175704,99.103281277,99.210900298,99.90126436,97.500224854,100.27689323,97.406159957,96.510954963,99.05230471,100.99054707,99.078199336,97.861835641
2000-06-30,100.01418246,98.53863605,98.53094018,99.417836974,94.667481517,96.793505412,97.876927525,97.502596826,96.397415466,98.810450948,97.159683571,100.51075666,98.19735718,100.50579286,99.938839895,99.950701889,99.954928769,99.563305681,97.080401454,97.580612813,95.188966124,99.330353301,96.862091893,100.19855953,99.00430756,99.295246465,100.17553471,98.425471342,94.053141667,96.072497988,100.72895516,96.89548479,99.52346271,100.03263115,100.56856439,99.884188711,100.58911744,99.261917164,95.677972346,99.804129457,99.926606711,100.29258152,98.107359606,100.66938792,98.1531472,97.510232891,99.537815621,101.21243952,99.848926994,98.089683599
